tblUploadID,SurveyID,SurveyName,tblCodeID_SurveyType,SurveyAbstract,DataAccess,DataRightsHolder,DataCustodian,DataCustodianContact,TargetTaxa,PlatformClass,PlatformCode,PositionFix,HorizontalAccuracy,NominalAngleOfSearch,Methodology,NominalNoOfObservers,Comments
707,SCANSII Block W Double platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block W Double platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,29IN ,PS   ,,FW   ,18   ,4,
707,SCANSII Block W Single platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block W Single platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,29IN ,PS   ,,FW   ,16   ,4,
717,SCANS1994_Block-A_Dana,Small cetaceans in the European Atlantic and North Sea (SCANS-94) Block A,1106,SCANS (Small Cetacean Abundance in the North Sea) survey was conducted in summer 1994 using shipboard and aerial line transect to provide accurate and precise estimates of abundance for small cetacean species as a basis for conservation strategy in European waters. The surveys were conducted and designed to generate precise and unbiased abundance estimates.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26D4,PS   ,,FW   ,18   ,6,
717,SCANS1994_Block-D_Abel-J,Small cetaceans in the European Atlantic and North Sea (SCANS-94) Block D,1106,SCANS (Small Cetacean Abundance in the North Sea) survey was conducted in summer 1994 using shipboard and aerial line transect to provide accurate and precise estimates of abundance for small cetacean species as a basis for conservation strategy in European waters. The surveys were conducted and designed to generate precise and unbiased abundance estimates.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,315P,PS   ,,FW   ,18   ,6,
717,SCANS1994_Block-E_Gorm,Small cetaceans in the European Atlantic and North Sea (SCANS-94) Block E,1106,SCANS (Small Cetacean Abundance in the North Sea) survey was conducted in summer 1994 using shipboard and aerial line transect to provide accurate and precise estimates of abundance for small cetacean species as a basis for conservation strategy in European waters. The surveys were conducted and designed to generate precise and unbiased abundance estimates.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26GM ,PS   ,,FW   ,18   ,6,
717,SCANS1994_Block-G_Holland,Small cetaceans in the European Atlantic and North Sea (SCANS-94) Block G,1106,SCANS (Small Cetacean Abundance in the North Sea) survey was conducted in summer 1994 using shipboard and aerial line transect to provide accurate and precise estimates of abundance for small cetacean species as a basis for conservation strategy in European waters. The surveys were conducted and designed to generate precise and unbiased abundance estimates.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,310A,PS   ,,FW   ,18   ,6,
717,SCANS1994_Block-G_Tridens,Small cetaceans in the European Atlantic and North Sea (SCANS-94) Block G,1106,SCANS (Small Cetacean Abundance in the North Sea) survey was conducted in summer 1994 using shipboard and aerial line transect to provide accurate and precise estimates of abundance for small cetacean species as a basis for conservation strategy in European waters. The surveys were conducted and designed to generate precise and unbiased abundance estimates.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,64T0,PS   ,,FW   ,18   ,6,
717,SCANS1994_Block-H_Isis,Small cetaceans in the European Atlantic and North Sea (SCANS-94) Block H,1106,SCANS (Small Cetacean Abundance in the North Sea) survey was conducted in summer 1994 using shipboard and aerial line transect to provide accurate and precise estimates of abundance for small cetacean species as a basis for conservation strategy in European waters. The surveys were conducted and designed to generate precise and unbiased abundance estimates.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,64SS,PS   ,,FW   ,18   ,4,
717,SCANS1994_Block-I_Gunnar Thorsen,Small cetaceans in the European Atlantic and North Sea (SCANS-94) Block I,1106,SCANS (Small Cetacean Abundance in the North Sea) survey was conducted in summer 1994 using shipboard and aerial line transect to provide accurate and precise estimates of abundance for small cetacean species as a basis for conservation strategy in European waters. The surveys were conducted and designed to generate precise and unbiased abundance estimates.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26G2,PS   ,,FW   ,18   ,6,
718,SCANSIII Block K Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block K aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
718,SCANSIII Block L Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block L aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
718,SCANSIII Block M Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block M aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
719,SCANSIII Block I Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block I aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
719,SCANSIII Block J Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block J aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
720,SCANSIII Block H Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block H aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
721,SCANSIII Block A Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block A aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
722,SCANSII Block B Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block B aerial survey,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods from aerial platforms~ and purpose built data coll,Public,49,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
722,SCANSII Block H Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block H aerial survey,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods from aerial platforms~ and purpose built data coll,Public,49,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
722,SCANSII Block J Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block J aerial survey,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods from aerial platforms~ and purpose built data coll,Public,49,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
722,SCANSII Block L Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block L aerial survey,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods from aerial platforms~ and purpose built data coll,Public,49,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
722,SCANSII Block M Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block M aerial survey,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods from aerial platforms~ and purpose built data coll,Public,49,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
722,SCANSII Block N Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block N aerial survey,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods from aerial platforms~ and purpose built data coll,Public,49,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
722,SCANSII Block O Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block O aerial survey,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods from aerial platforms~ and purpose built data coll,Public,49,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
722,SCANSII Block R Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block R aerial survey,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods from aerial platforms~ and purpose built data coll,Public,49,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
722,SCANSII Block Y Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block Y aerial survey,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods from aerial platforms~ and purpose built data coll,Public,49,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
722,SCANSII Block Z Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block Z aerial survey,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods from aerial platforms~ and purpose built data coll,Public,49,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
724,SCANSIII Block B Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block B aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
730,SCANSIII Block 11 Double platform,SCANS-III Ship Block 9 Double platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,29AJ,PS   ,,FW   ,18   ,4,
730,SCANSIII Block 11 Single platform,SCANS-III Ship Block 9 Single platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,29AJ,PS   ,,FW   ,16   ,2,
730,SCANSIII Block 12 Double platform,SCANS-III Ship Block 8 Double platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,29AJ,PS   ,,FW   ,18   ,4,
730,SCANSIII Block 12 Single platform,SCANS-III Ship Block 8 Single platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,29AJ,PS   ,,FW   ,16   ,2,
730,SCANSIII Block 13 Double platform,SCANS-III Ship Block 8 Double platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,29AJ,PS   ,,FW   ,18   ,4,
730,SCANSIII Block 13 Single platform,SCANS-III Ship Block 8 Single platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,29AJ,PS   ,,FW   ,16   ,2,
730,SCANSIII Block 1 Double platform,SCANS-III Ship Block 8 Double platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26UO,PS   ,,FW   ,18   ,4,
730,SCANSIII Block 1 Single platform,SCANS-III Ship Block 8 Single platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26UO,PS   ,,FW   ,16   ,2,
730,SCANSIII Block 2 Double platform,SCANS-III Ship Block 8 Double platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26UO,PS   ,,FW   ,18   ,4,
730,SCANSIII Block 2 Single platform,SCANS-III Ship Block 8 Single platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26UO,PS   ,,FW   ,16   ,2,
730,SCANSIII Block 8 Double platform,SCANS-III Ship Block 8 Double platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26S0,PS   ,,FW   ,18   ,4,
730,SCANSIII Block 8 Single platform,SCANS-III Ship Block 8 Single platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26S0,PS   ,,FW   ,16   ,2,
730,SCANSIII Block 9 Double platform,SCANS-III Ship Block 8 Double platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26S0,PS   ,,FW   ,18   ,4,
730,SCANSIII Block 9 Single platform,SCANS-III Ship Block 8 Single platform,1106,The third iteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26S0,PS   ,,FW   ,16   ,2,
733,CODA Block 1 Double platform,Cetacean Offshore Distribution and Abundance (CODA) Block 1Mars Chaser Double platform line-transect~ distance sampling method,1106,The aims of project CODA were to estimate the abundance and investigate the habitat use of cetacean species in European Atlantic waters beyond the continental shelf and to develop further a management framework (procedure) for determining safe bycatch lim,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,3Z,SVMC ,PS   ,,FW   ,18   ,4,
733,CODA Block 1 Single platform,Cetacean Offshore Distribution and Abundance (CODA) Block 1Mars Chaser Single platform line-transect~ distance sampling method,1106,The aims of project CODA were to estimate the abundance and investigate the habitat use of cetacean species in European Atlantic waters beyond the continental shelf and to develop further a management framework (procedure) for determining safe bycatch lim,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,3Z,SVMC ,PS   ,,FW   ,16   ,4,
733,CODA Block 2 Double platform,Cetacean Offshore Distribution and Abundance (CODA) Block 2Germinal Double platform line-transect~ distance sampling method,1106,The aims of project CODA were to estimate the abundance and investigate the habitat use of cetacean species in European Atlantic waters beyond the continental shelf and to develop further a management framework (procedure) for determining safe bycatch lim,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,3Z,35P7,PS   ,,FW   ,18   ,4,
733,CODA Block 2 Single platform,Cetacean Offshore Distribution and Abundance (CODA) Block 2Germinal Single platform line-transect~ distance sampling method,1106,The aims of project CODA were to estimate the abundance and investigate the habitat use of cetacean species in European Atlantic waters beyond the continental shelf and to develop further a management framework (procedure) for determining safe bycatch lim,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,3Z,35P7,PS   ,,FW   ,16   ,4,
733,CODA Block 3 Double platform,Cetacean Offshore Distribution and Abundance (CODA) Block 3Cornide de Saavedra and Investogator Double platform line-transect~ distance sampling method,1106,The aims of project CODA were to estimate the abundance and investigate the habitat use of cetacean species in European Atlantic waters beyond the continental shelf and to develop further a management framework (procedure) for determining safe bycatch lim,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,3Z,29CS,PS   ,,FW   ,18   ,4,
733,CODA Block 3 Single platform,Cetacean Offshore Distribution and Abundance (CODA) Block 3Cornide de Saavedra and Investogator Single platform line-transect~ distance sampling method,1106,The aims of project CODA were to estimate the abundance and investigate the habitat use of cetacean species in European Atlantic waters beyond the continental shelf and to develop further a management framework (procedure) for determining safe bycatch lim,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,3Z,29CS,PS   ,,FW   ,16   ,4,
733,CODA Block 4 Double platform,Cetacean Offshore Distribution and Abundance (CODA) Block 4Investigador Double platform line-transect~ distance sampling method,1106,The aims of project CODA were to estimate the abundance and investigate the habitat use of cetacean species in European Atlantic waters beyond the continental shelf and to develop further a management framework (procedure) for determining safe bycatch lim,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,3Z,29IN ,PS   ,,FW   ,18   ,4,
733,CODA Block 4 Single platform,Cetacean Offshore Distribution and Abundance (CODA) Block 4Investigador Single platform line-transect~ distance sampling method,1106,The aims of project CODA were to estimate the abundance and investigate the habitat use of cetacean species in European Atlantic waters beyond the continental shelf and to develop further a management framework (procedure) for determining safe bycatch lim,Public,784,49,smru@st-andrews.ac.uk                             ,16   ,3Z,29IN ,PS   ,,FW   ,16   ,4,
734,2018~ Blyth Bird and Marine Mammal Monitoring,Post Construction Bird and Marine Mammal Monitoring 2018~ Array 2 (Year 1),1106,The main aim of the Marine Mammal Surveys is to determine the distribution and abundance of marine mammals using the Blyth Offshore Demonstrator site and its surrounds during the construction and operational phases of the wind farm~ and to compare this with the pre-construction baseline to determine the effects of the wind farm. The 2018 marine mammal surveys followed the same methods as used in the ES baseline surveys~ with a dedicated marine mammal observer scanning a 180° arc looking forward from the survey vessel. The survey details and transect route were as described above in relation to the bird surveys~ which were carried out simultaneously. The positions of all animals encountered relative to the survey vessel were recorded~ with information on species~ number and behaviour. The survey team comprised a single dedicated marine mammal surveyor on the survey vessel (sufficient given the low level of marine mammal activity recorded previously in the survey area and in 2018).,Public,,2804,enquires@thecrownestate.co.uk                     ,00   ,3Z,74M6,,,FW   ,16   ,1,
736,2009-2010~ AMEC~ Kintyre Offshore Wind Farm,Bird and Mammal Surveys,1106,Boat-based marine mammal surveys have been undertaken monthly in and around the proposed Kintyre Offshore Wind Farm site since December 2009~ in parallel with the ornithological surveys of the same site. These have been carried out by staff of the Institute of Estuarine and Coastal Studies (IECS)~ based at the University of Hull. The ornithological surveying and marine mammal surveys are undertaken as separate exercises~ each with dedicated survey teams.,Public,,3252,renewablesdps@sse.com                             ,00   ,3Z,312G,,,FW   ,17   ,2,
737,2012-2013~ HiDef  Dogger Bank~ Aerial Surveys,Ultra High Resolution Video Survey of Dogger Bank,1106,HiDef Aerial Surveying Limited (HiDef) was contracted to begin a series of digital video aerial surveys of marine mammals~ sharks and birds at Dogger Bank in April 2010~ continuing on a monthly basis until June 2012~ placing special emphasis on survey with the potential development area of tranche A and B.

In October 2012 Forewind issued HiDef with a new contract to continue its digital video surveys over the entire zone with additional effort focussed on Tranche C.

The overall objective of the task was to undertake aerial surveys of seabirds within the Dogger Bank renewable energy zone (Round 3 - Zone 3) on a monthly basis within the calendar months from November 2012 until November 2013.  The surveys focused on the Tranche C area of Dogger Bank,Public,,2961,enquiries@hidefsurveying.co.uk                    ,00   ,62,,,,BL,11,0,
738,2010-12~ Islay OWF~ Marine Mammals Survey,Marine Mammals and Ornithology Survey,1106,2 years of site specific boat based marine mammal and ornithology surveys were undertaken by The Institute of Estuarine and Coastal Studies (IECS) between April 2010 and September 2012. These surveys were run parallel with each other~ although carried out as separate exercises.,Public,,4455,iecs@hull.ac.uk                                   ,00   ,3Z,74AO,,,BP0,16   ,2,
746,2009_HiDef_UKWide_MM,2009~ HiDef~ Wind Enabling Actions~ Survey of Seabirds and Mammals,1106,HiDef was commissioned by COWRIE to survey four of the Crown Estates Round 3 wind farm sites including Moray Firth (Zone 1)~ Hastings (Zone 6)~ West Isle of Wight (Zone 7) and Bristol Channel (Zone 8). The surveys were conducted in Period 5 (08/05 – 04/06)~ Period 6 (05/06 – 09/07) and Period 7 (10/07 – 20/08) of 2009. The objective of the surveys were to gather suitable data sets on the number and distribution of seabirds and mammals at and around the surveyed wind farm sites in support of the Environmental Impact Assessments for Zone 1~ 6~ 7 and 8.,Public,The Crown Estate,2961,enquiries@hidefsurveying.co.uk                    ,00   ,6D,,PS   ,,FW   ,11,0,
748,2010-2012_NP_Rampion_Z6,2010-2012~ Natural Power Consultants~ Zone 6 - Rampion~ Bird and Mammal Surveys,1106,Rampion Offshore Wind Limited has commissioned Natural Power to carry out a series of Aerial Bird and Mammal surveys between March 2010 to February 2012. Natural Power provided monthly reports and GIS datasets during this period. The data series describes and contains monthly description of overall project management : vessel issues and how these were resolved; risk assessments; method statements and procedures for surveys; quality assurance for GIS monthly data and maps compilation; database management and mapping the results of the zone 6 surveys.,Public,The Crown Estate,2835,sayhello@naturalpower.com                         ,00   ,3Z,747C,,,FW   ,16   ,3,
749,2023_APEM_POSEIDON_NorthSea,2023~ APEM~ POSEIDON~ North Sea Seabird and Marine Mammal Surveys,1106,This series includes the reporting and data deliverables for four year one seasonal aerial surveys of seabirds and marine mammals under the POSEIDON project. POSEIDON is a multi-year~ multi-partner project funded through The Crown Estate OWEC programme and led by Natural England. The series constitutes:
First seasonal (October to December 2022) report outlining results from digital aerial surveys conducted in January 2023 within the Central North Sea under the POSEIDON project and commissioned by Natural England. Surveys were undertaken using APEM’s high-resolution camera system to capture digital still imagery of birds and marine megafauna within the Survey Area. The survey was successfully carried out across three days in January 2023 with no safety issues. Due to weather delays~ it was not possible to carry out the survey by the end of December 2022. A total of 3~634 observations were recorded during the survey in January 2023~ of which 3~835 were observations of birds and 81 observations of marine megafauna.
Second seasonal (January to March 2023) report outlining results from digital aerial surveys conducted in February 2023 within the Central North Sea under the POSEIDON project and commissioned by Natural England. Surveys were undertaken using APEM’s high-resolution camera system to capture digital still imagery of birds and marine megafauna within the Survey Area. The survey was successfully carried out across two days in February 2023 with no safety issues. A total of 7~986 observations were recorded during the survey in February 2023~ of which 7~795 were observations of birds and 191 observations of marine megafauna. 
Third seasonal (April to June 2023) report outlining results from digital aerial surveys conducted in May 2023 within the Central North Sea under the POSEIDON project and commissioned by Natural England. Surveys were undertaken using APEM’s high-resolution camera system to capture digital still imagery of birds and marine megafauna within the Survey Area. The survey was successfully carried out across two days in May 2023~ the final 2 nm of line 4 were aborted due to safety concerns over low clouds. A total of 6~995 observations were recorded during the survey in May 2023~ of which 6~105 were observations of birds and 890 observations of marine megafauna.
Fourth seasonal (July to September 2023) report outlining results from digital aerial surveys conducted in August 2023 within the Central North Sea under the POSEIDON project and commissioned by Natural England. Surveys were undertaken using APEM’s high-resolution camera system to capture digital still imagery of birds and marine megafauna within the Survey Area. The survey was successfully carried out across two days in August 2023. A total of 9~315 observations were recorded during the survey in August 2023~ of which 8~928 were observations of birds and 387 were observations of marine megafauna.,Public,The Crown Estate,3252,dot@apemltd.co.uk                                 ,00   ,6D,,PS   ,4,FW   ,12,0,
750,2023_APEM_POSEIDON_CelticSea,2023~ APEM~ POSEIDON~ Celtic Sea seabird and marine mammal surveys,1106,This series presents year-one results from four seasonal digital aerial surveys of seabirds and marine mammals in the South-West Celtic Sea under the POSEIDON project~ led by Natural England. Using APEM’s high-resolution camera system~ surveys were completed in January~ March~ June~ and September 2023. Observation totals were 746~ 818~ 926~ and 993 respectively~ with varying proportions of birds and marine megafauna. All surveys were completed within one or two days~ with the first delayed from 2022 to January 2023 due to weather.,Public,The Crown Estate,3252,dot@apemltd.co.uk                                 ,00   ,6D,,PS   ,4,FW   ,12,0,
751,2023_2024_APEM_POSEIDON_NorthSea,2023~ APEM~ POSEIDON~ North Sea seabird and marine mammal surveys,1106,APEM has been contracted by Natural England for the supply of four~ year two seasonal digital aerial surveys within the Central North Sea~ commencing from December 2023. The programme of work repeats the four seasonal surveys of the Survey Area completed by APEM from 2022-2023. The surveys form part of the POSEIDON project which is led by Natural England and funded through The Crown Estates Offshore Wind Evidence and Change (OWEC) programme. Analysis of existing seabird and marine mammal data for English and Welsh waters identified gaps in the evidence base for the Survey Area. The main purpose of the survey programme is to address these evidence gaps through providing baseline information on the abundance~ distribution and behaviour of birds and marine mammals within the Survey Area.
The Survey Area is located within the North Sea to the east of Fraserburgh in the North and Bridlington in the South~ bounded to the south-east by the Dogger Bank~ (Figure 1) and covers an area of 42~050 square kilometres (km2). The survey method has been designed to optimise the data collection for all bird~ marine mammal~ and other marine megafauna species using a transect-based survey design at 1.5 centimetre (cm) resolution to achieve a minimum of 3% captured and 3% analysed coverage using a twin-engine aircraft. These surveys have been carried out to meet the aims and objectives of the work by Natural England and the POSEIDON project.,Public,The Crown Estate,3252,dot@apemltd.co.uk                                 ,00   ,6D,,PS   ,4,FW   ,12,0,
752,2023-2024_APEM_POSEIDON_SWCelticSea,2023-2024~ APEM~ POSEIDON~ Celtic Sea Seabird and Marine Mammal Surveys,1106,This series includes the reporting and data deliverables for four year two seasonal aerial surveys of seabirds and marine mammals in the southwest Celtic Sea completed under the POSEIDON project. POSEIDON is a multi-year~ multi-partner project funded through The Crown Estate OWEC programme and led by Natural England. The series constitutes:

The first year two seasonal (October to December 2023) report outlining results from digital aerial surveys conducted in November 2023 within the South-West Celtic Sea under the POSEIDON project and commissioned by Natural England. Surveys were undertaken using APEM’s high-resolution camera system to capture digital still imagery of birds and marine megafauna within the Survey Area.,Public,The Crown Estate,3252,dot@apemltd.co.uk                                 ,00   ,6D,,PS   ,4,FW   ,12,0,
753,2023-2024_APEM_POSEIDON_NorthernIsles,2023-2024~ APEM~ POSEIDON~ Northern Isles Seabird and Marine Mammal Surveys,1106,APEM has been contracted by Natural England for the supply of three seasonal digital aerial surveys within the Northern Isles~ commencing from September 2023. The surveys form part of the POSEIDON project which is led by Natural England and funded through the Crown Estates Offshore Wind Evidence and Change (OWEC) programme. Analysis of existing seabird and marine mammal data for English~ Welsh and Scottish waters identified gaps in the evidence base for the Survey Area. The main purpose of the survey programme is to address these evidence gaps through providing baseline information on the abundance~ distribution and behaviour of birds and marine mammals within the Survey Area.
