tblUploadID,tblHaulID,tblSampleID,tblParamID,tblCodeID_Species,tblCodeID_Stage,ICES_MeasurementID,RecordType,HaulID,Species,ELSampleFlag,IndividualNumber,Length,DevScale,DevStage,Number,RaisingFactor,SpecIdentMethod,OilGlobulesFlag,OilGlobulesNumber,OilGlobulesDiam,PreservationMethod,Notes
14539,1610539,1822571,8970815,12105,4458,8970815,EM,2026NL3400154,Clupea harengus,LV,,32,MN1,d,1,1,VISO,N,,,F4B,
14539,1610540,1822572,8970816,12105,4458,8970816,EM,2026NL3400155,Clupea harengus,LV,,25,MN1,d,1,1.338709677,VISO,N,,,F4B,
14539,1610538,1822573,8970804,12105,4458,8970804,EM,2026NL3400153,Clupea harengus,LV,,28,MN1,d,1,1,VISO,N,,,F4B,
14539,1610538,1822574,8970805,12105,4458,8970805,EM,2026NL3400153,Clupea harengus,LV,,31,MN1,d,2,1,VISO,N,,,F4B,
14539,1610539,1822575,8970807,12105,4458,8970807,EM,2026NL3400154,Clupea harengus,LV,,28,MN1,d,3,1,VISO,N,,,F4B,
14539,1610539,1822576,8970808,12105,4458,8970808,EM,2026NL3400154,Clupea harengus,LV,,20,MN1,d,1,1,VISO,N,,,F4B,
14539,1610539,1822577,8970809,12105,4458,8970809,EM,2026NL3400154,Clupea harengus,LV,,23,MN1,d,3,1,VISO,N,,,F4B,
14539,1610539,1822578,8970810,12105,4458,8970810,EM,2026NL3400154,Clupea harengus,LV,,26,MN1,d,1,1,VISO,N,,,F4B,
14539,1610538,1822579,8970798,12105,4458,8970798,EM,2026NL3400153,Clupea harengus,LV,,17,MN1,d,1,1,VISO,N,,,F4B,
14539,1610538,1822580,8970799,12105,4458,8970799,EM,2026NL3400153,Clupea harengus,LV,,18,MN1,d,1,1,VISO,N,,,F4B,
14539,1610538,1822581,8970800,12105,4458,8970800,EM,2026NL3400153,Clupea harengus,LV,,22,MN1,d,1,1,VISO,N,,,F4B,
14539,1610538,1822582,8970801,12105,4458,8970801,EM,2026NL3400153,Clupea harengus,LV,,23,MN1,d,1,1,VISO,N,,,F4B,
14539,1610538,1822583,8970802,12105,4458,8970802,EM,2026NL3400153,Clupea harengus,LV,,24,MN1,d,2,1,VISO,N,,,F4B,
14539,1610538,1822584,8970803,12105,4458,8970803,EM,2026NL3400153,Clupea harengus,LV,,27,MN1,d,2,1,VISO,N,,,F4B,
14539,1610537,1822585,8970792,12105,4458,8970792,EM,2026NL3400152,Clupea harengus,LV,,22,MN1,d,1,1,VISO,N,,,F4B,
14539,1610537,1822586,8970793,12105,4458,8970793,EM,2026NL3400152,Clupea harengus,LV,,23,MN1,d,2,1,VISO,N,,,F4B,
14539,1610537,1822587,8970794,12105,4458,8970794,EM,2026NL3400152,Clupea harengus,LV,,24,MN1,d,1,1,VISO,N,,,F4B,
14539,1610537,1822588,8970795,12105,4458,8970795,EM,2026NL3400152,Clupea harengus,LV,,26,MN1,d,1,1,VISO,N,,,F4B,
14539,1610537,1822589,8970796,12105,4458,8970796,EM,2026NL3400152,Clupea harengus,LV,,28,MN1,d,1,1,VISO,N,,,F4B,
14539,1610538,1822590,8970797,12105,4458,8970797,EM,2026NL3400153,Clupea harengus,LV,,27,MN1,d,2,1,VISO,N,,,F4B,
14539,1610534,1822591,8970771,12105,4458,8970771,EM,2026NL3400149,Clupea harengus,LV,,25,MN1,d,1,1,VISO,N,,,F4B,
14539,1610535,1822592,8970780,12105,4458,8970780,EM,2026NL3400150,Clupea harengus,LV,,17,MN1,d,3,1,VISO,N,,,F4B,
14539,1610535,1822593,8970781,12105,4458,8970781,EM,2026NL3400150,Clupea harengus,LV,,17,MN1,d,1,1,VISO,N,,,F4B,
14539,1610536,1822594,8970783,12105,4458,8970783,EM,2026NL3400151,Clupea harengus,LV,,34,MN1,d,1,1,VISO,N,,,F4B,
14539,1610537,1822595,8970790,12105,4458,8970790,EM,2026NL3400152,Clupea harengus,LV,,23,MN1,d,2,1,VISO,N,,,F4B,
14539,1610537,1822596,8970791,12105,4458,8970791,EM,2026NL3400152,Clupea harengus,LV,,20,MN1,d,1,1,VISO,N,,,F4B,
14539,1610533,1822597,8970757,12105,4458,8970757,EM,2026NL3400148,Clupea harengus,LV,,31,MN1,d,1,1,VISO,N,,,F4B,
14539,1610533,1822598,8970758,12105,4458,8970758,EM,2026NL3400148,Clupea harengus,LV,,28,MN1,d,1,1,VISO,N,,,F4B,
14539,1610533,1822599,8970759,12105,4458,8970759,EM,2026NL3400148,Clupea harengus,LV,,32,MN1,d,1,1,VISO,N,,,F4B,
14539,1610533,1822600,8970760,12105,4458,8970760,EM,2026NL3400148,Clupea harengus,LV,,19,MN1,d,1,1,VISO,N,,,F4B,
14539,1610534,1822601,8970769,12105,4458,8970769,EM,2026NL3400149,Clupea harengus,LV,,32,MN1,d,2,1,VISO,N,,,F4B,
14539,1610534,1822602,8970770,12105,4458,8970770,EM,2026NL3400149,Clupea harengus,LV,,20,MN1,d,1,1,VISO,N,,,F4B,
14539,1610531,1822603,8970748,12105,4458,8970748,EM,2026NL3400146,Clupea harengus,LV,,23,MN1,d,1,1,VISO,N,,,F4B,
14539,1610531,1822604,8970749,12105,4458,8970749,EM,2026NL3400146,Clupea harengus,LV,,24,MN1,d,1,1,VISO,N,,,F4B,
14539,1610531,1822605,8970750,12105,4458,8970750,EM,2026NL3400146,Clupea harengus,LV,,25,MN1,d,2,1,VISO,N,,,F4B,
14539,1610531,1822606,8970751,12105,4458,8970751,EM,2026NL3400146,Clupea harengus,LV,,30,MN1,d,3,1,VISO,N,,,F4B,
14539,1610531,1822607,8970752,12105,4458,8970752,EM,2026NL3400146,Clupea harengus,LV,,32,MN1,d,3,1,VISO,N,,,F4B,
14539,1610532,1822608,8970754,12105,4458,8970754,EM,2026NL3400147,Clupea harengus,LV,,32,MN1,d,1,1,VISO,N,,,F4B,
14539,1610526,1822609,8970742,12105,4458,8970742,EM,2026NL3400141,Clupea harengus,LV,,21,MN1,d,1,7.428571429,VISO,N,,,F4B,
14539,1610527,1822610,8970743,12105,4458,8970743,EM,2026NL3400142,Clupea harengus,LV,,11,MN1,c,1,1,VISO,N,,,F4B,
14539,1610528,1822611,8970744,12105,4458,8970744,EM,2026NL3400143,Clupea harengus,LV,,13,MN1,c,1,1,VISO,N,,,F4B,
14539,1610528,1822612,8970745,12105,4458,8970745,EM,2026NL3400143,Clupea harengus,LV,,33,MN1,d,1,1,VISO,N,,,F4B,
14539,1610530,1822613,8970746,12105,4458,8970746,EM,2026NL3400145,Clupea harengus,LV,,,MN1,c,1,1,VISO,N,,,F4B,Larvae too damaged to measure
14539,1610531,1822614,8970747,12105,4458,8970747,EM,2026NL3400146,Clupea harengus,LV,,28,MN1,d,3,1,VISO,N,,,F4B,
14539,1610526,1822615,8970736,12105,4458,8970736,EM,2026NL3400141,Clupea harengus,LV,,15,MN1,c,10,7.428571429,VISO,N,,,F4B,
14539,1610526,1822616,8970737,12105,4458,8970737,EM,2026NL3400141,Clupea harengus,LV,,16,MN1,d,4,7.428571429,VISO,N,,,F4B,
14539,1610526,1822617,8970738,12105,4458,8970738,EM,2026NL3400141,Clupea harengus,LV,,17,MN1,d,3,7.428571429,VISO,N,,,F4B,
14539,1610526,1822618,8970739,12105,4458,8970739,EM,2026NL3400141,Clupea harengus,LV,,18,MN1,d,2,7.428571429,VISO,N,,,F4B,
14539,1610526,1822619,8970740,12105,4458,8970740,EM,2026NL3400141,Clupea harengus,LV,,19,MN1,d,6,7.428571429,VISO,N,,,F4B,
14539,1610526,1822620,8970741,12105,4458,8970741,EM,2026NL3400141,Clupea harengus,LV,,20,MN1,d,3,7.428571429,VISO,N,,,F4B,
14539,1610526,1822621,8970730,12105,4458,8970730,EM,2026NL3400141,Clupea harengus,LV,,10,MN1,c,2,7.428571429,VISO,N,,,F4B,
14539,1610526,1822622,8970731,12105,4458,8970731,EM,2026NL3400141,Clupea harengus,LV,,15,MN1,c,7,7.428571429,VISO,N,,,F4B,
14539,1610526,1822623,8970732,12105,4458,8970732,EM,2026NL3400141,Clupea harengus,LV,,11,MN1,c,2,7.428571429,VISO,N,,,F4B,
14539,1610526,1822624,8970733,12105,4458,8970733,EM,2026NL3400141,Clupea harengus,LV,,12,MN1,c,6,7.428571429,VISO,N,,,F4B,
14539,1610526,1822625,8970734,12105,4458,8970734,EM,2026NL3400141,Clupea harengus,LV,,13,MN1,c,4,7.428571429,VISO,N,,,F4B,
14539,1610526,1822626,8970735,12105,4458,8970735,EM,2026NL3400141,Clupea harengus,LV,,14,MN1,c,6,7.428571429,VISO,N,,,F4B,
14539,1610525,1822627,8970721,12105,4458,8970721,EM,2026NL3400140,Clupea harengus,LV,,19,MN1,d,3,16,VISO,N,,,F4B,
14539,1610525,1822628,8970722,12105,4458,8970722,EM,2026NL3400140,Clupea harengus,LV,,20,MN1,d,1,16,VISO,N,,,F4B,
14539,1610525,1822629,8970723,12105,4458,8970723,EM,2026NL3400140,Clupea harengus,LV,,21,MN1,d,2,16,VISO,N,,,F4B,
14539,1610525,1822630,8970724,12105,4458,8970724,EM,2026NL3400140,Clupea harengus,LV,,22,MN1,d,2,16,VISO,N,,,F4B,
14539,1610525,1822631,8970725,12105,4458,8970725,EM,2026NL3400140,Clupea harengus,LV,,23,MN1,d,3,16,VISO,N,,,F4B,
14539,1610525,1822632,8970726,12105,4458,8970726,EM,2026NL3400140,Clupea harengus,LV,,25,MN1,d,3,16,VISO,N,,,F4B,
14539,1610525,1822633,8970715,12105,4458,8970715,EM,2026NL3400140,Clupea harengus,LV,,13,MN1,c,5,16,VISO,N,,,F4B,
14539,1610525,1822634,8970716,12105,4458,8970716,EM,2026NL3400140,Clupea harengus,LV,,14,MN1,c,3,16,VISO,N,,,F4B,
14539,1610525,1822635,8970717,12105,4458,8970717,EM,2026NL3400140,Clupea harengus,LV,,15,MN1,c,1,16,VISO,N,,,F4B,
14539,1610525,1822636,8970718,12105,4458,8970718,EM,2026NL3400140,Clupea harengus,LV,,16,MN1,d,1,16,VISO,N,,,F4B,
14539,1610525,1822637,8970719,12105,4458,8970719,EM,2026NL3400140,Clupea harengus,LV,,17,MN1,d,5,16,VISO,N,,,F4B,
14539,1610525,1822638,8970720,12105,4458,8970720,EM,2026NL3400140,Clupea harengus,LV,,18,MN1,d,1,16,VISO,N,,,F4B,
14539,1610524,1822639,8970709,12105,4458,8970709,EM,2026NL3400139,Clupea harengus,LV,,18,MN1,d,2,8,VISO,N,,,F4B,
14539,1610524,1822640,8970710,12105,4458,8970710,EM,2026NL3400139,Clupea harengus,LV,,21,MN1,d,1,8,VISO,N,,,F4B,
14539,1610525,1822641,8970711,12105,4458,8970711,EM,2026NL3400140,Clupea harengus,LV,,16,MN1,d,21,16,VISO,N,,,F4B,
14539,1610525,1822642,8970712,12105,4458,8970712,EM,2026NL3400140,Clupea harengus,LV,,10,MN1,c,2,16,VISO,N,,,F4B,
14539,1610525,1822643,8970713,12105,4458,8970713,EM,2026NL3400140,Clupea harengus,LV,,11,MN1,c,8,16,VISO,N,,,F4B,
14539,1610525,1822644,8970714,12105,4458,8970714,EM,2026NL3400140,Clupea harengus,LV,,12,MN1,c,6,16,VISO,N,,,F4B,
14539,1610524,1822645,8970703,12105,4458,8970703,EM,2026NL3400139,Clupea harengus,LV,,11,MN1,c,8,8,VISO,N,,,F4B,
14539,1610524,1822646,8970704,12105,4458,8970704,EM,2026NL3400139,Clupea harengus,LV,,12,MN1,c,9,8,VISO,N,,,F4B,
14539,1610524,1822647,8970705,12105,4458,8970705,EM,2026NL3400139,Clupea harengus,LV,,13,MN1,c,6,8,VISO,N,,,F4B,
14539,1610524,1822648,8970706,12105,4458,8970706,EM,2026NL3400139,Clupea harengus,LV,,14,MN1,c,2,8,VISO,N,,,F4B,
14539,1610524,1822649,8970707,12105,4458,8970707,EM,2026NL3400139,Clupea harengus,LV,,15,MN1,c,2,8,VISO,N,,,F4B,
14539,1610524,1822650,8970708,12105,4458,8970708,EM,2026NL3400139,Clupea harengus,LV,,16,MN1,d,2,8,VISO,N,,,F4B,
14539,1610523,1822651,8970687,12105,4458,8970687,EM,2026NL3400138,Clupea harengus,LV,,15,MN1,c,1,26.54054054,VISO,N,,,F4B,
14539,1610523,1822652,8970688,12105,4458,8970688,EM,2026NL3400138,Clupea harengus,LV,,16,MN1,d,3,26.54054054,VISO,N,,,F4B,
14539,1610523,1822653,8970689,12105,4458,8970689,EM,2026NL3400138,Clupea harengus,LV,,20,MN1,d,1,26.54054054,VISO,N,,,F4B,
14539,1610523,1822654,8970690,12105,4458,8970690,EM,2026NL3400138,Clupea harengus,LV,,22,MN1,d,1,26.54054054,VISO,N,,,F4B,
14539,1610523,1822655,8970691,12105,4458,8970691,EM,2026NL3400138,Clupea harengus,LV,,23,MN1,d,1,26.54054054,VISO,N,,,F4B,
14539,1610524,1822656,8970702,12105,4458,8970702,EM,2026NL3400139,Clupea harengus,LV,,13,MN1,c,28,8,VISO,N,,,F4B,
14539,1610522,1822657,8970681,12105,4458,8970681,EM,2026NL3400137,Clupea harengus,LV,,17,MN1,d,2,26.88,VISO,N,,,F4B,
14539,1610523,1822658,8970682,12105,4458,8970682,EM,2026NL3400138,Clupea harengus,LV,,10,MN1,c,5,26.54054054,VISO,N,,,F4B,
14539,1610523,1822659,8970683,12105,4458,8970683,EM,2026NL3400138,Clupea harengus,LV,,11,MN1,c,4,26.54054054,VISO,N,,,F4B,
14539,1610523,1822660,8970684,12105,4458,8970684,EM,2026NL3400138,Clupea harengus,LV,,12,MN1,c,3,26.54054054,VISO,N,,,F4B,
14539,1610523,1822661,8970685,12105,4458,8970685,EM,2026NL3400138,Clupea harengus,LV,,13,MN1,c,3,26.54054054,VISO,N,,,F4B,
14539,1610523,1822662,8970686,12105,4458,8970686,EM,2026NL3400138,Clupea harengus,LV,,14,MN1,c,1,26.54054054,VISO,N,,,F4B,
14539,1610522,1822663,8970675,12105,4458,8970675,EM,2026NL3400137,Clupea harengus,LV,,11,MN1,c,25,26.88,VISO,N,,,F4B,
14539,1610522,1822664,8970676,12105,4458,8970676,EM,2026NL3400137,Clupea harengus,LV,,12,MN1,c,2,26.88,VISO,N,,,F4B,
14539,1610522,1822665,8970677,12105,4458,8970677,EM,2026NL3400137,Clupea harengus,LV,,13,MN1,c,1,26.88,VISO,N,,,F4B,
14539,1610522,1822666,8970678,12105,4458,8970678,EM,2026NL3400137,Clupea harengus,LV,,14,MN1,c,1,26.88,VISO,N,,,F4B,
14539,1610522,1822667,8970679,12105,4458,8970679,EM,2026NL3400137,Clupea harengus,LV,,15,MN1,c,5,26.88,VISO,N,,,F4B,
14539,1610522,1822668,8970680,12105,4458,8970680,EM,2026NL3400137,Clupea harengus,LV,,16,MN1,d,3,26.88,VISO,N,,,F4B,
14539,1610521,1822669,8970662,12105,4458,8970662,EM,2026NL3400136,Clupea harengus,LV,,16,MN1,d,4,8.6,VISO,N,,,F4B,
14539,1610521,1822670,8970663,12105,4458,8970663,EM,2026NL3400136,Clupea harengus,LV,,18,MN1,d,1,8.6,VISO,N,,,F4B,
14539,1610521,1822671,8970664,12105,4458,8970664,EM,2026NL3400136,Clupea harengus,LV,,21,MN1,d,1,8.6,VISO,N,,,F4B,
14539,1610521,1822672,8970665,12105,4458,8970665,EM,2026NL3400136,Clupea harengus,LV,,25,MN1,d,2,8.6,VISO,N,,,F4B,
14539,1610522,1822673,8970673,12105,4458,8970673,EM,2026NL3400137,Clupea harengus,LV,,9,MN1,c,2,26.88,VISO,N,,,F4B,
14539,1610522,1822674,8970674,12105,4458,8970674,EM,2026NL3400137,Clupea harengus,LV,,10,MN1,c,9,26.88,VISO,N,,,F4B,
14539,1610520,1822675,8970654,12105,4458,8970654,EM,2026NL3400135,Clupea harengus,LV,,25,MN1,d,1,5.870967742,VISO,N,,,F4B,
14539,1610521,1822676,8970657,12105,4458,8970657,EM,2026NL3400136,Clupea harengus,LV,,15,MN1,c,13,8.6,VISO,N,,,F4B,
14539,1610521,1822677,8970658,12105,4458,8970658,EM,2026NL3400136,Clupea harengus,LV,,12,MN1,c,2,8.6,VISO,N,,,F4B,
14539,1610521,1822678,8970659,12105,4458,8970659,EM,2026NL3400136,Clupea harengus,LV,,13,MN1,c,5,8.6,VISO,N,,,F4B,
14539,1610521,1822679,8970660,12105,4458,8970660,EM,2026NL3400136,Clupea harengus,LV,,14,MN1,c,6,8.6,VISO,N,,,F4B,
14539,1610521,1822680,8970661,12105,4458,8970661,EM,2026NL3400136,Clupea harengus,LV,,15,MN1,c,2,8.6,VISO,N,,,F4B,
14539,1610520,1822681,8970648,12105,4458,8970648,EM,2026NL3400135,Clupea harengus,LV,,18,MN1,d,3,5.870967742,VISO,N,,,F4B,
14539,1610520,1822682,8970649,12105,4458,8970649,EM,2026NL3400135,Clupea harengus,LV,,19,MN1,d,2,5.870967742,VISO,N,,,F4B,
14539,1610520,1822683,8970650,12105,4458,8970650,EM,2026NL3400135,Clupea harengus,LV,,20,MN1,d,2,5.870967742,VISO,N,,,F4B,
14539,1610520,1822684,8970651,12105,4458,8970651,EM,2026NL3400135,Clupea harengus,LV,,21,MN1,d,1,5.870967742,VISO,N,,,F4B,
14539,1610520,1822685,8970652,12105,4458,8970652,EM,2026NL3400135,Clupea harengus,LV,,22,MN1,d,1,5.870967742,VISO,N,,,F4B,
14539,1610520,1822686,8970653,12105,4458,8970653,EM,2026NL3400135,Clupea harengus,LV,,23,MN1,d,1,5.870967742,VISO,N,,,F4B,
14539,1610520,1822687,8970642,12105,4458,8970642,EM,2026NL3400135,Clupea harengus,LV,,12,MN1,c,2,5.870967742,VISO,N,,,F4B,
14539,1610520,1822688,8970643,12105,4458,8970643,EM,2026NL3400135,Clupea harengus,LV,,13,MN1,c,8,5.870967742,VISO,N,,,F4B,
14539,1610520,1822689,8970644,12105,4458,8970644,EM,2026NL3400135,Clupea harengus,LV,,14,MN1,c,17,5.870967742,VISO,N,,,F4B,
14539,1610520,1822690,8970645,12105,4458,8970645,EM,2026NL3400135,Clupea harengus,LV,,15,MN1,c,15,5.870967742,VISO,N,,,F4B,
14539,1610520,1822691,8970646,12105,4458,8970646,EM,2026NL3400135,Clupea harengus,LV,,16,MN1,d,5,5.870967742,VISO,N,,,F4B,
14539,1610520,1822692,8970647,12105,4458,8970647,EM,2026NL3400135,Clupea harengus,LV,,17,MN1,d,1,5.870967742,VISO,N,,,F4B,
14539,1610519,1822693,8970636,12105,4458,8970636,EM,2026NL3400134,Clupea harengus,LV,,13,MN1,c,5,16,VISO,N,,,F4B,
14539,1610519,1822694,8970637,12105,4458,8970637,EM,2026NL3400134,Clupea harengus,LV,,14,MN1,c,8,16,VISO,N,,,F4B,
14539,1610519,1822695,8970638,12105,4458,8970638,EM,2026NL3400134,Clupea harengus,LV,,15,MN1,c,10,16,VISO,N,,,F4B,
14539,1610519,1822696,8970639,12105,4458,8970639,EM,2026NL3400134,Clupea harengus,LV,,16,MN1,d,2,16,VISO,N,,,F4B,
14539,1610519,1822697,8970640,12105,4458,8970640,EM,2026NL3400134,Clupea harengus,LV,,22,MN1,d,1,16,VISO,N,,,F4B,
14539,1610520,1822698,8970641,12105,4458,8970641,EM,2026NL3400135,Clupea harengus,LV,,11,MN1,c,1,5.870967742,VISO,N,,,F4B,
14539,1610518,1822699,8970630,12105,4458,8970630,EM,2026NL3400133,Clupea harengus,LV,,17,MN1,d,4,46.08,VISO,N,,,F4B,
14539,1610518,1822700,8970631,12105,4458,8970631,EM,2026NL3400133,Clupea harengus,LV,,18,MN1,d,1,46.08,VISO,N,,,F4B,
14539,1610518,1822701,8970632,12105,4458,8970632,EM,2026NL3400133,Clupea harengus,LV,,19,MN1,d,1,46.08,VISO,N,,,F4B,
14539,1610518,1822702,8970633,12105,4458,8970633,EM,2026NL3400133,Clupea harengus,LV,,20,MN1,d,2,46.08,VISO,N,,,F4B,
14539,1610518,1822703,8970634,12105,4458,8970634,EM,2026NL3400133,Clupea harengus,LV,,21,MN1,d,2,46.08,VISO,N,,,F4B,
14539,1610519,1822704,8970635,12105,4458,8970635,EM,2026NL3400134,Clupea harengus,LV,,15,MN1,c,47,16,VISO,N,,,F4B,
14539,1610517,1822705,8970624,12105,4458,8970624,EM,2026NL3400132,Clupea harengus,LV,,23,MN1,d,1,328.1454546,VISO,N,,,F4B,
14539,1610518,1822706,8970625,12105,4458,8970625,EM,2026NL3400133,Clupea harengus,LV,,12,MN1,c,13,46.08,VISO,N,,,F4B,
14539,1610518,1822707,8970626,12105,4458,8970626,EM,2026NL3400133,Clupea harengus,LV,,13,MN1,c,9,46.08,VISO,N,,,F4B,
14539,1610518,1822708,8970627,12105,4458,8970627,EM,2026NL3400133,Clupea harengus,LV,,14,MN1,c,6,46.08,VISO,N,,,F4B,
14539,1610518,1822709,8970628,12105,4458,8970628,EM,2026NL3400133,Clupea harengus,LV,,15,MN1,c,8,46.08,VISO,N,,,F4B,
14539,1610518,1822710,8970629,12105,4458,8970629,EM,2026NL3400133,Clupea harengus,LV,,16,MN1,d,4,46.08,VISO,N,,,F4B,
14539,1610517,1822711,8970618,12105,4458,8970618,EM,2026NL3400132,Clupea harengus,LV,,15,MN1,c,8,328.1454546,VISO,N,,,F4B,
14539,1610517,1822712,8970619,12105,4458,8970619,EM,2026NL3400132,Clupea harengus,LV,,16,MN1,d,6,328.1454546,VISO,N,,,F4B,
14539,1610517,1822713,8970620,12105,4458,8970620,EM,2026NL3400132,Clupea harengus,LV,,17,MN1,d,2,328.1454546,VISO,N,,,F4B,
14539,1610517,1822714,8970621,12105,4458,8970621,EM,2026NL3400132,Clupea harengus,LV,,20,MN1,d,3,328.1454546,VISO,N,,,F4B,
14539,1610517,1822715,8970622,12105,4458,8970622,EM,2026NL3400132,Clupea harengus,LV,,21,MN1,d,1,328.1454546,VISO,N,,,F4B,
14539,1610517,1822716,8970623,12105,4458,8970623,EM,2026NL3400132,Clupea harengus,LV,,22,MN1,d,1,328.1454546,VISO,N,,,F4B,
14539,1610516,1822717,8970611,12105,4458,8970611,EM,2026NL3400131,Clupea harengus,LV,,19,MN1,d,1,8.666666667,VISO,N,,,F4B,
14539,1610516,1822718,8970612,12105,4458,8970612,EM,2026NL3400131,Clupea harengus,LV,,20,MN1,d,1,8.666666667,VISO,N,,,F4B,
14539,1610517,1822719,8970614,12105,4458,8970614,EM,2026NL3400132,Clupea harengus,LV,,11,MN1,c,2,328.1454546,VISO,N,,,F4B,
14539,1610517,1822720,8970615,12105,4458,8970615,EM,2026NL3400132,Clupea harengus,LV,,12,MN1,c,12,328.1454546,VISO,N,,,F4B,
14539,1610517,1822721,8970616,12105,4458,8970616,EM,2026NL3400132,Clupea harengus,LV,,13,MN1,c,9,328.1454546,VISO,N,,,F4B,
14539,1610517,1822722,8970617,12105,4458,8970617,EM,2026NL3400132,Clupea harengus,LV,,14,MN1,c,10,328.1454546,VISO,N,,,F4B,
14539,1610516,1822723,8970605,12105,4458,8970605,EM,2026NL3400131,Clupea harengus,LV,,13,MN1,c,3,8.666666667,VISO,N,,,F4B,
14539,1610516,1822724,8970606,12105,4458,8970606,EM,2026NL3400131,Clupea harengus,LV,,14,MN1,c,6,8.666666667,VISO,N,,,F4B,
14539,1610516,1822725,8970607,12105,4458,8970607,EM,2026NL3400131,Clupea harengus,LV,,15,MN1,c,6,8.666666667,VISO,N,,,F4B,
14539,1610516,1822726,8970608,12105,4458,8970608,EM,2026NL3400131,Clupea harengus,LV,,16,MN1,d,13,8.666666667,VISO,N,,,F4B,
14539,1610516,1822727,8970609,12105,4458,8970609,EM,2026NL3400131,Clupea harengus,LV,,17,MN1,d,3,8.666666667,VISO,N,,,F4B,
14539,1610516,1822728,8970610,12105,4458,8970610,EM,2026NL3400131,Clupea harengus,LV,,18,MN1,d,6,8.666666667,VISO,N,,,F4B,
14539,1610515,1822729,8970596,12105,4458,8970596,EM,2026NL3400130,Clupea harengus,LV,,15,MN1,c,5,1,VISO,N,,,F4B,
14539,1610515,1822730,8970597,12105,4458,8970597,EM,2026NL3400130,Clupea harengus,LV,,16,MN1,d,14,1,VISO,N,,,F4B,
14539,1610515,1822731,8970598,12105,4458,8970598,EM,2026NL3400130,Clupea harengus,LV,,17,MN1,d,1,1,VISO,N,,,F4B,
14539,1610515,1822732,8970599,12105,4458,8970599,EM,2026NL3400130,Clupea harengus,LV,,18,MN1,d,4,1,VISO,N,,,F4B,
14539,1610516,1822733,8970603,12105,4458,8970603,EM,2026NL3400131,Clupea harengus,LV,,11,MN1,c,2,8.666666667,VISO,N,,,F4B,
14539,1610516,1822734,8970604,12105,4458,8970604,EM,2026NL3400131,Clupea harengus,LV,,12,MN1,c,6,8.666666667,VISO,N,,,F4B,
14539,1610513,1822735,8970584,12105,4458,8970584,EM,2026NL3400128,Clupea harengus,LV,,26,MN1,d,1,1,VISO,N,,,F4B,
14539,1610513,1822736,8970585,12105,4458,8970585,EM,2026NL3400128,Clupea harengus,LV,,28,MN1,d,1,1,VISO,N,,,F4B,
14539,1610513,1822737,8970586,12105,4458,8970586,EM,2026NL3400128,Clupea harengus,LV,,33,MN1,d,1,1,VISO,N,,,F4B,
14539,1610513,1822738,8970587,12105,4458,8970587,EM,2026NL3400128,Clupea harengus,LV,,38,MN1,d,1,1,VISO,N,,,F4B,
14539,1610515,1822739,8970594,12105,4458,8970594,EM,2026NL3400130,Clupea harengus,LV,,12,MN1,c,2,1,VISO,N,,,F4B,
14539,1610515,1822740,8970595,12105,4458,8970595,EM,2026NL3400130,Clupea harengus,LV,,13,MN1,c,2,1,VISO,N,,,F4B,
14539,1610512,1822741,8970578,12105,4458,8970578,EM,2026NL3400127,Clupea harengus,LV,,22,MN1,d,4,2,VISO,N,,,F4B,
14539,1610512,1822742,8970579,12105,4458,8970579,EM,2026NL3400127,Clupea harengus,LV,,23,MN1,d,2,2,VISO,N,,,F4B,
14539,1610512,1822743,8970580,12105,4458,8970580,EM,2026NL3400127,Clupea harengus,LV,,24,MN1,d,1,2,VISO,N,,,F4B,
14539,1610512,1822744,8970581,12105,4458,8970581,EM,2026NL3400127,Clupea harengus,LV,,25,MN1,d,1,2,VISO,N,,,F4B,
14539,1610513,1822745,8970582,12105,4458,8970582,EM,2026NL3400128,Clupea harengus,LV,,28,MN1,d,1,1,VISO,N,,,F4B,
14539,1610513,1822746,8970583,12105,4458,8970583,EM,2026NL3400128,Clupea harengus,LV,,15,MN1,d,1,1,VISO,N,,,F4B,
14539,1610512,1822747,8970572,12105,4458,8970572,EM,2026NL3400127,Clupea harengus,LV,,16,MN1,d,5,2,VISO,N,,,F4B,
14539,1610512,1822748,8970573,12105,4458,8970573,EM,2026NL3400127,Clupea harengus,LV,,17,MN1,d,4,2,VISO,N,,,F4B,
14539,1610512,1822749,8970574,12105,4458,8970574,EM,2026NL3400127,Clupea harengus,LV,,18,MN1,d,9,2,VISO,N,,,F4B,
14539,1610512,1822750,8970575,12105,4458,8970575,EM,2026NL3400127,Clupea harengus,LV,,19,MN1,d,8,2,VISO,N,,,F4B,
14539,1610512,1822751,8970576,12105,4458,8970576,EM,2026NL3400127,Clupea harengus,LV,,20,MN1,d,19,2,VISO,N,,,F4B,
14539,1610512,1822752,8970577,12105,4458,8970577,EM,2026NL3400127,Clupea harengus,LV,,21,MN1,d,4,2,VISO,N,,,F4B,
14539,1610511,1822753,8970565,12105,4458,8970565,EM,2026NL3400126,Clupea harengus,LV,,24,MN1,d,1,3.488636364,VISO,N,,,F4B,
14539,1610512,1822754,8970567,12105,4458,8970567,EM,2026NL3400127,Clupea harengus,LV,,11,MN1,c,1,2,VISO,N,,,F4B,
14539,1610512,1822755,8970568,12105,4458,8970568,EM,2026NL3400127,Clupea harengus,LV,,12,MN1,c,1,2,VISO,N,,,F4B,
